150.000000	450.000000
167.285194	425.480170
195.965508	416.680281
224.559477	407.603671
252.483328	418.569701
282.417146	420.560816
306.749786	403.013101
328.048758	381.886030
353.623648	366.204103
383.354263	370.214857
412.823477	364.596599
439.964750	351.815739
466.135682	366.472111
495.830704	362.206103
522.281917	348.052245
540.099027	338.250166
532.273572	321.340524
550.000000	300.000000
