
150.000000	450.000000
138.563158	422.269299
126.914259	394.623270
122.987902	364.881359
147.837872	348.075298
144.797805	318.229783
128.786853	292.859750
122.394816	263.548631
130.088095	234.552284
112.214156	210.458561
123.482330	182.655688
118.208220	153.123016
100.364136	129.006985
90.000000	115.000000
